Access	File ID	Object ID	File Name	ICGC Donor	Specimen ID	Specimen Type	Sample ID	Repository	Project	Study	Data Type	Experimental Strategy	Format	Size (bytes)
controlled	FI33432	da0b7ad0-51e0-5dc2-9fee-c70707daa911	9d8deb089eff2facaf36bf6297b11de7.bam	DO48940	SP107460	Primary tumour - solid tissue	SA517272	Collaboratory - Toronto,EGA - Hinxton	PBCA-DE	PCAWG			BAM	1.19700731294E11
controlled	FI33843	ab1f30f3-f1fb-5c02-841f-6cfee905c334	2bbc9adc002868f48c60cb58d3d09f4b.bam	DO220889	SP124604	Normal - blood derived	SA557335	Collaboratory - Toronto,EGA - Hinxton,AWS - Virginia	MELA-AU	PCAWG			BAM	1.14017027348E11
controlled	FI33880	80cbcf40-4e92-5b50-a461-79babec067c7	f232258c055891d47d68ab180e90a05c.bam	DO51150	SP112987	Primary tumour - solid tissue	SA530638	Collaboratory - Toronto,EGA - Hinxton,AWS - Virginia	PRAD-CA	PCAWG			BAM	2.35206381003E11
controlled	FI33183	5f910d5a-ff35-5780-9fc4-99fe5099dbcc	dd2634abf305355b409596e542b9d9bc.bam	DO44828	SP112571	Normal - tissue adjacent to primary	SA530169	Collaboratory - Toronto,EGA - Hinxton,AWS - Virginia	LICA-FR	PCAWG			BAM	1.49428725271E11
controlled	FI47998	a150fb75-817d-50b6-9e6b-cd4ce3a273cf	ec1dbea57e3bbb155f7ea6f42cfd6b91.bam	DO52618	SP116529	Normal - blood derived	SA541889	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	BOCA-UK	PCAWG			BAM	1.12978498947E11
controlled	FI47251	af10f812-ccef-5f7e-870a-370f9984b43e	cf93f1b0544d205cc9079bd68a2c3e35.bam	DO218709	SP119051	Normal - blood derived	SA545314	EGA - Hinxton,Collaboratory - Toronto	BRCA-EU	PCAWG			BAM	1.11340306922E11
controlled	FI47562	2f1c5ed8-83dc-52eb-859d-bdb44bd9f1e9	31e52d5245825bf339f4ea525069ea57.bam	DO52552	SP116360	Normal - blood derived	SA541841	Collaboratory - Toronto,AWS - Virginia,EGA - Hinxton	BRCA-UK	PCAWG			BAM	1.38006431866E11
controlled	FI941	4ca24024-9034-5e4e-a2f2-88a18786f55f	30b36117952125ad345a94da90f72924.bam	DO220891	SP124401	Metastatic tumour - metastasis local to lymph node	SA557476	EGA - Hinxton,Collaboratory - Toronto,AWS - Virginia	MELA-AU	PCAWG			BAM	1.09771899738E11
controlled	FI15723	b2d12364-9fe8-55f5-80ce-d828f1840000	a7a2c895af68c5736d8abb49dc7313e7.bam	DO50441	SP111163	Normal - blood derived	SA528992	Collaboratory - Toronto,AWS - Virginia,EGA - Hinxton	ESAD-UK	PCAWG			BAM	9.536879017E10
controlled	FI40637	832746e0-3c2c-57d2-b68e-4abf5ecf8fea	e2e17bc410e704685f9b957488b46b8f.bam	DO47249	SP103859	Normal - blood derived	SA507609	Collaboratory - Toronto,AWS - Virginia,EGA - Hinxton	RECA-EU	PCAWG			BAM	1.66619818575E11
controlled	FI15931	d2dddc63-be9b-56ff-940d-48cc14958840	30a905c3a8eac6d68cdb620c986049fc.bam	DO51486	SP113754	Normal - solid tissue	SA533689	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	PACA-CA	PCAWG			BAM	1.34214121726E11
controlled	FI40924	2ceb6a18-0387-5b38-9e1c-63d484d4e7eb	fcbae17d1786bf8af21b7135dc8e3799.bam	DO36077	SP79380	Primary tumour - solid tissue	SA413834	EGA - Hinxton,Collaboratory - Toronto	PBCA-DE	PCAWG			BAM	1.32899858057E11
controlled	FI15877	da3484b6-79a2-50bc-8845-b3dc952308a6	d07932a37927f0a03ad20b2363d2f616.bam	DO48900	SP107374	Normal - blood derived	SA517357	Collaboratory - Toronto,EGA - Hinxton	PBCA-DE	PCAWG			BAM	1.08261619795E11
controlled	FI40384	a2a700ae-0840-5dec-bf23-a084fce9c431	3a27910d544adbeab95b2b73c20ab6e5.bam	DO6350	SP96829	Normal - blood derived	SA86146	Collaboratory - Toronto,EGA - Hinxton,AWS - Virginia	CLLE-ES	PCAWG			BAM	1.34694872033E11
controlled	FI15200	a33d37d4-a485-54e6-bc6f-fc88dd5e2e29	b9417e890ae226e91b26effdbc95720a.bam	DO48757	SP107146	Primary tumour - solid tissue	SA515456	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	LIRI-JP	PCAWG			BAM	1.34143388601E11
controlled	FI40234	672853b6-63ac-5be4-9806-112dc1f89eb2	260b4b3ac77878293b707483482c37ac.bam	DO50437	SP110863	Primary tumour - solid tissue	SA528806	Collaboratory - Toronto,AWS - Virginia,EGA - Hinxton	ESAD-UK	PCAWG			BAM	1.78665654625E11
controlled	FI40495	2bd34c37-84ac-5bad-a87c-6b967779ae58	dc78db755816055dc5fcf1071f4eab34.bam	DO52510	SP116258	Primary tumour - solid tissue	SA541740	Collaboratory - Toronto,EGA - Hinxton	EOPC-DE	PCAWG			BAM	9.182065022E10
controlled	FI29598	549cc225-4591-5b78-9fff-a62906a72703	d0626421910de3a9de225275f7d708f5.bam	DO51048	SP112782	Normal - blood derived	SA530433	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	PRAD-CA	PCAWG			BAM	9.6094563575E10
controlled	FI29472	c781dd37-aba7-5427-b267-decc93da4df8	6ed154531afa06f13728aae1d69468a9.bam	DO52506	SP116229	Primary tumour - solid tissue	SA541759	EGA - Hinxton,Collaboratory - Toronto	EOPC-DE	PCAWG			BAM	1.64154418466E11
controlled	FI15110	532cca8b-cb1e-5bda-b561-44b21c60045d	0930da74bbf9f92654b5fa454319ce96.bam	DO45247	SP99217	Primary tumour - solid tissue	SA501498	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	1.61397036601E11
controlled	FI7698	319995f4-5632-5189-83d8-ba63c797ef28	7d14b175eec47da9c12e076290570b07.bam	DO51051	SP112789	Primary tumour - solid tissue	SA530440	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	PRAD-CA	PCAWG			BAM	1.74879776319E11
controlled	FI40001	f9087c40-9d0f-5923-b599-d700940fd848	6f50edce2f087e10674e81d2e0454c89.bam	DO51530	SP113839	Normal - solid tissue	SA533629	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	PACA-CA	PCAWG			BAM	1.55100375306E11
controlled	FI40041	7b6ccc50-fba2-5473-84e1-a0211d6e7f26	e5eac9b0cae00e76859b824904ba5be8.bam	DO46961	SP103168	Normal - blood derived	SA507512	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	RECA-EU	PCAWG			BAM	1.49266713226E11
controlled	FI7716	1f500fb1-84a1-5743-b285-d9c2a6116a0b	e65736a84d00e752ab300c3c081b398d.bam	DO51478	SP125693	Primary tumour - other	SA533643	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	PACA-CA	PCAWG			BAM	1.62707380706E11
controlled	FI7369	f0eb867e-04ad-5e26-bc15-f250368bd215	3739f3d5b95245d9c014d6e2b60a34ad.bam	DO6352	SP96830	Normal - blood derived	SA86152	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	CLLE-ES	PCAWG			BAM	1.41275979255E11
controlled	FI43870	14158133-8d0b-5145-8dfd-c5db1070916c	74fe42384f4a3e29dec88f11cc9ba66a.bam	DO35723	SP79057	Normal - blood derived	SA413336	EGA - Hinxton,Collaboratory - Toronto	PBCA-DE	PCAWG			BAM	1.41367758878E11
controlled	FI43722	08b734ed-4534-5af6-b0fd-8e2598699a36	ccba4b34a6c1af52e5929940a75c7fd8.bam	DO48730	SP107096	Normal - blood derived	SA515370	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	9.9193881437E10
controlled	FI18337	481d3b21-ed24-5fd1-ab67-88961b6761cb	451549329670aa5c903f71488cbb029f.bam	DO218121	SP117312	Primary tumour - solid tissue	SA543023	EGA - Hinxton,Collaboratory - Toronto	BRCA-EU	PCAWG			BAM	1.54642246343E11
controlled	FI43591	ca8a0cc6-6dd3-5d91-8de3-b0324728bfb4	2d7d4eaeff907f000f9e44ebdb36820b.bam	DO35144	SP117878	Primary tumour - other	SA520283	Collaboratory - Toronto,EGA - Hinxton,AWS - Virginia	PACA-CA	PCAWG			BAM	1.97527515523E11
controlled	FI18520	70dbd442-f588-5384-8706-7a590ea4f1d6	02aa911dc6b0bcae357ebcf08e1e1048.bam	DO52733	SP116806	Primary tumour - blood derived (peripheral blood)	SA542314	Collaboratory - Toronto,AWS - Virginia,EGA - Hinxton	CMDI-UK	PCAWG			BAM	1.44865500578E11
controlled	FI18502	94a1d0a0-4e90-5b5f-9ddc-c2d8e539c165	774a2b0d29af0d2befd2fd0569ed63dd.bam	DO52733	SP116805	Normal - blood derived	SA542313	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	CMDI-UK	PCAWG			BAM	1.13684867911E11
controlled	FI43536	9f0b3834-dfee-595e-84e4-b86d1431858d	d8ce393a2be48b65944a23bad5e81281.bam	DO48971	SP107569	Normal - blood derived	SA517406	Collaboratory - Toronto,EGA - Hinxton	PBCA-DE	PCAWG			BAM	9.0945169747E10
controlled	FI43537	3ed8d308-ab8b-58e6-86dc-55a440ea541d	7660661e026a556d89be87c9d558981e.bam	DO48971	SP107554	Primary tumour - solid tissue	SA517385	Collaboratory - Toronto,EGA - Hinxton	PBCA-DE	PCAWG			BAM	9.0824563397E10
controlled	FI8309	62afbd67-72f9-5740-873d-23b392ae52b3	dafe1ba5cc8c9d0b59ba4d24eafe142a.bam	DO217908	SP117079	Primary tumour - solid tissue	SA542641	EGA - Hinxton,Collaboratory - Toronto	BRCA-EU	PCAWG			BAM	2.43991270705E11
controlled	FI49490	50873a04-0293-50fb-ae32-3c2c26a60dbc	d2178a63f857cfe6e828fbb90e04566d.bam	DO218773	SP119097	Normal - blood derived	SA545360	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	ORCA-IN	PCAWG			BAM	8.9937859345E10
controlled	FI804225	f5498921-e2eb-55fc-a587-dae6874fea0a	mini-328962a7928000afc72908d1bb678a44.bam	DO52700	SP116733	Normal - blood derived	SA542168	AWS - Virginia,Collaboratory - Toronto	CLLE-ES	PCAWG			BAM	8.1674269E7
controlled	FI804179	07334d57-c52b-561d-95b0-15287574c99b	mini-474bc28f7c81572c872e5d188cde4b11.bam	DO6690	SP13619	Primary tumour - blood derived (peripheral blood)	SA542395	AWS - Virginia,Collaboratory - Toronto	CLLE-ES	PCAWG			BAM	6.0610716E7
controlled	FI804091	76c8bd3d-d629-5c47-8c5e-7ed9501929b3	mini-8eadcd3ffc7774f80fd39dc5820d920c.bam	DO52556	SP116367	Primary tumour - solid tissue	SA541848	AWS - Virginia,Collaboratory - Toronto	BRCA-UK	PCAWG			BAM	3.34529243E8
controlled	FI35132	b3261c86-7885-5360-b76a-3b703b6c51a7	5622f3401ce5b1043776f04fd5b19fc8.bam	DO51483	SP113747	Normal - blood derived	SA533679	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	PACA-CA	PCAWG			BAM	1.58535716699E11
controlled	FI35114	5265a6a4-7401-5c4b-a241-f0ddd3f94e1e	51d538a11a89cd88875919832a32faa4.bam	DO51468	SP113781	Normal - blood derived	SA533751	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	PACA-CA	PCAWG			BAM	1.47439386841E11
controlled	FI804027	712e9fcd-f475-5f7a-8d47-eed3ba7acd73	mini-18f53542d4bbd85d5b199b05c5336623.bam	DO218159	SP117354	Primary tumour - solid tissue	SA543090	Collaboratory - Toronto	BRCA-EU	PCAWG			BAM	2.90556266E8
controlled	FI804007	9d2fd863-7acf-5e0b-b578-54cfc0ea049b	mini-4b76db53038f484c17e5f5183ece91ae.bam	DO217865	SP117032	Primary tumour - solid tissue	SA542561	Collaboratory - Toronto	BRCA-EU	PCAWG			BAM	2.80538467E8
controlled	FI49642	ac0602a5-1fb1-59d0-8463-0be3681cf364	9f5ef960d6d7e05866163ffaa720632c.bam	DO10833	SP23489	Normal - blood derived	SA130894	EGA - Hinxton,Collaboratory - Toronto	EOPC-DE	PCAWG			BAM	1.45380432533E11
controlled	FI49166	6347276a-bbb0-5d59-8cc5-7018222540b8	05583800119914748b9079e50ee7bf47.bam	DO45197	SP99117	Primary tumour - solid tissue	SA501639	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	LIRI-JP	PCAWG			BAM	1.20820169073E11
controlled	FI49320	a2e21cdf-9f0b-5122-a1e2-eeeaf11dd638	9d947cdef40c91b7bb2dca7b2197fc12.bam	DO218770	SP118012	Primary tumour - solid tissue	SA544186	EGA - Hinxton,Collaboratory - Toronto	BRCA-EU	PCAWG			BAM	1.51639827271E11
controlled	FI49360	0636c30e-5d83-5374-9a12-37a83780ba5a	f4302dd1f8bc7a028414ab256b8bbdb7.bam	DO46853	SP102816	Primary tumour - solid tissue	SA507246	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	RECA-EU	PCAWG			BAM	1.92793117579E11
controlled	FI804975	68c5edb8-f73e-5328-a32a-07945fe66f50	mini-5516123f10a5b9950ce1a0ebc2a737ac.bam	DO45045	SP111844	Normal - blood derived	SA529523	AWS - Virginia,Collaboratory - Toronto	LINC-JP	PCAWG			BAM	3.2907374E8
controlled	FI804993	49436f31-019c-52dc-b44e-5abb8fa38218	mini-ddb2af28d39c545e977db96b0acb8c4c.bam	DO45035	SP111834	Normal - blood derived	SA529513	AWS - Virginia,Collaboratory - Toronto	LINC-JP	PCAWG			BAM	1.069600498E9
controlled	FI804955	83423e48-30bf-5fe7-a8e8-bc74ca224dfe	mini-e986f0d8c7abd0a5e446e955bfbf9749.bam	DO45047	SP111846	Normal - blood derived	SA529525	AWS - Virginia,Collaboratory - Toronto	LINC-JP	PCAWG			BAM	1.94310935E8
controlled	FI804845	4f841328-214e-5f9f-a12e-fb92b2a48404	mini-8fe54c0e40d5f7feacd9f0456661fca9.bam	DO52514	SP116306	Normal - blood derived	SA541797	Collaboratory - Toronto	EOPC-DE	PCAWG			BAM	1.20087598E8
controlled	FI804871	14b72574-e2d0-5982-b3c5-5269af321a22	mini-256ce65faabf194ee34d301189df0943.bam	DO52511	SP116300	Normal - blood derived	SA541794	Collaboratory - Toronto	EOPC-DE	PCAWG			BAM	3.20278473E8
controlled	FI804769	b695a39f-f5e7-5c50-8fc3-45c40e21bbbd	mini-4a53031914972a80db522191d8faa956.bam	DO52503	SP116248	Primary tumour - solid tissue	SA541728	Collaboratory - Toronto	EOPC-DE	PCAWG			BAM	2.12449657E8
controlled	FI804783	6608afb6-0477-52ec-8c2a-a72120c43c67	mini-4181ff4ddbba15c39e5df659e61542c7.bam	DO52500	SP116236	Normal - blood derived	SA541773	Collaboratory - Toronto	EOPC-DE	PCAWG			BAM	6.883505E7
controlled	FI804735	74f83384-06dc-5215-8b4b-0dbb8b1f0ebe	mini-77fe66c3e86954f6aa7fcd6591e8704b.bam	DO10833	SP23479	Primary tumour - solid tissue	SA130884	Collaboratory - Toronto	EOPC-DE	PCAWG			BAM	5.6950422E7
controlled	FI804695	3b189db7-309b-5cc1-9b52-12668703dbd0	mini-73de8341d05a5be312dbad844c60837e.bam	DO52508	SP116244	Normal - blood derived	SA541789	Collaboratory - Toronto	EOPC-DE	PCAWG			BAM	1.12086308E8
controlled	FI804583	b41a430d-0b07-5b3b-ab66-4f83fd338715	mini-9a931ce47089e3f1f10787cd794a4e1d.bam	DO7112	SP115095	Normal - blood derived	SA538999	AWS - Virginia,Collaboratory - Toronto	CLLE-ES	PCAWG			BAM	1.23113725E8
controlled	FI804589	d3c0441f-837f-5021-b85e-a0f045ce85d9	mini-ee04d50685f337f7484d3148f17ad568.bam	DO6364	SP13293	Primary tumour - blood derived (peripheral blood)	SA86131	AWS - Virginia,Collaboratory - Toronto	CLLE-ES	PCAWG			BAM	1.10495127E8
controlled	FI804591	8c611443-1f49-53f8-b096-2851dfd97dab	mini-eeee5a64835c9b514c7c7e7c235557a4.bam	DO6585	SP115080	Normal - blood derived	SA538989	Collaboratory - Toronto,AWS - Virginia	CLLE-ES	PCAWG			BAM	8.0471515E7
controlled	FI804471	2dfaa215-3522-55b4-8200-275038ec8c8e	mini-e691d0db602fc72ff9af8a22d6e18537.bam	DO7304	SP115118	Normal - blood derived	SA539015	AWS - Virginia,Collaboratory - Toronto	CLLE-ES	PCAWG			BAM	6.918375E7
controlled	FI804485	081475cb-4872-5863-819b-64eb54aa9eec	mini-474e3b36be9aba5e893234f2d4891e6e.bam	DO6350	SP13278	Primary tumour - blood derived (peripheral blood)	SA86108	AWS - Virginia,Collaboratory - Toronto	CLLE-ES	PCAWG			BAM	1.78787052E8
controlled	FI804415	fcbf82e0-841d-5901-9b5d-c6e21d4a13db	mini-45c66ba6c3d8e8ab672f57661c852141.bam	DO7214	SP115111	Primary tumour - blood derived (peripheral blood)	SA539010	AWS - Virginia,Collaboratory - Toronto	CLLE-ES	PCAWG			BAM	1.17903685E8
controlled	FI804443	ed0d9784-aa63-5922-aa6e-c919dd932c5d	mini-cbb16e8930e3b6790bf260c54acfaffe.bam	DO6428	SP115057	Primary tumour - blood derived (peripheral blood)	SA538975	AWS - Virginia,Collaboratory - Toronto	CLLE-ES	PCAWG			BAM	6.8696224E7
controlled	FI804401	10169c51-f5f5-5d2c-8177-c4dea842fa1b	mini-f5c9381090a53c54358feb2ba5b7a3d7.bam	DO217962	SP117136	Primary tumour - solid tissue	SA542735	Collaboratory - Toronto	BRCA-EU	PCAWG			BAM	6.07872083E8
controlled	FI20630	07f9b03b-971e-50f7-a6b0-d7f6e2dc3ca1	c63c0880556f09e781c8b365e94dea3a.bam	DO218176	SP117372	Primary tumour - solid tissue	SA543117	EGA - Hinxton,Collaboratory - Toronto	BRCA-EU	PCAWG			BAM	1.7248773264E11
controlled	FI20288	93cb9ae2-c001-5f35-b752-2adcf126287d	98bc7cbbdc81369f5094a2096ffaaf05.bam	DO50840	SP112263	Normal - blood derived	SA529851	Collaboratory - Toronto,AWS - Virginia,EGA - Hinxton	LIRI-JP	PCAWG			BAM	1.00749676324E11
controlled	FI803969	006546f5-4152-5766-9b6f-6472f291d0e5	mini-ff9816177c1072f4a8bd486d20c9bbae.bam	DO217939	SP118249	Normal - blood derived	SA544478	Collaboratory - Toronto	BRCA-EU	PCAWG			BAM	1.22756823E8
controlled	FI803991	0c1e1df2-fe65-56dc-ba74-00979ce7f061	mini-0f0bfdf8d64c44b955129ab1e8a9a046.bam	DO218269	SP117470	Primary tumour - solid tissue	SA543282	Collaboratory - Toronto	BRCA-EU	PCAWG			BAM	3.94050826E8
controlled	FI48962	334a3824-0eca-58b7-b764-3151065b8a8f	a52f00f6e5328773fd5c7e4bd138cda6.bam	DO36065	SP79722	Normal - blood derived	SA414201	Collaboratory - Toronto,EGA - Hinxton	PBCA-DE	PCAWG			BAM	1.05156857919E11
controlled	FI34374	f6177048-a0d6-5cf3-a9d4-dbfe23e6a4dd	a9b3f583bd2221cac71e81bdea4f53ee.bam	DO51177	SP118777	Normal - solid tissue	SA545028	Collaboratory - Toronto,AWS - Virginia,EGA - Hinxton	PAEN-AU	PCAWG			BAM	6.4121306339E10
controlled	FI48981	8efb809b-0cd4-5a82-b273-43e14c5a044d	63a4fc3e658453a77d5404c03b96a7e9.bam	DO32976	SP77339	Primary tumour - solid tissue	SA412207	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	PACA-AU	PCAWG			BAM	1.17284090368E11
controlled	FI20008	388543c4-68da-595e-8cc4-9f1839e21e30	bc3ffbee95f60f5f3b43d252c6c923b1.bam	DO52692	SP116713	Normal - blood derived	SA542147	EGA - Hinxton,Collaboratory - Toronto	MALY-DE	PCAWG			BAM	8.7646758924E10
controlled	FI34562	67ed3bd7-af90-5ba9-970d-99c984eaf9f7	9225b15c135ca726c51de50e54bf21e6.bam	DO46566	SP102074	Primary tumour - solid tissue	SA505727	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	OV-AU	PCAWG			BAM	1.15671261623E11
controlled	FI34058	57be9fdb-fc38-529d-8aaf-46d0b7c75704	5c66b651afd946d53860fa1a8be3cc6e.bam	DO51958	SP114945	Metastatic tumour - metastasis to distant location	SA538862	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	PRAD-UK	PCAWG			BAM	1.67874743792E11
controlled	FI48838	32fa55db-71bf-5bc9-9bfc-e00709b16f63	20ba622adacc04fd5580a114f56ff37f.bam	DO51965	SP114992	Metastatic tumour - metastasis to distant location	SA538918	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	PRAD-UK	PCAWG			BAM	1.80838008804E11
controlled	FI34265	6fcf5712-11c0-53f1-95e0-047b4bffbad4	ba29adc354d5d527fbcd5fd5d06fd356.bam	DO50431	SP111154	Primary tumour - solid tissue	SA528963	Collaboratory - Toronto,EGA - Hinxton,AWS - Virginia	PRAD-UK	PCAWG			BAM	1.68554382104E11
controlled	FI38809	4011c877-49b6-5bec-bc90-096b1d34d6f8	fb7a6b289daf0bad52ac5245057a1e5a.bam	DO35985	SP79637	Normal - blood derived	SA414093	EGA - Hinxton,Collaboratory - Toronto	PBCA-DE	PCAWG			BAM	9.9780277359E10
controlled	FI38846	049888a9-3095-57a8-bd10-bde21de114f1	b02eadf9e5eeb6ac780fe21541dd6e03.bam	DO51049	SP112785	Primary tumour - solid tissue	SA530436	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	PRAD-CA	PCAWG			BAM	2.22683091897E11
controlled	FI38700	b1a9a635-387b-55f2-aeb8-ba8ca5e846ce	f296434d15749c267bc954ea72931f1a.bam	DO218554	SP117779	Primary tumour - solid tissue	SA543790	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	ORCA-IN	PCAWG			BAM	1.70376569341E11
controlled	FI807883	f3f02a51-05d7-5f4b-93a0-616621811121	mini-037746b2fdf0dd87f8bf594b7405e392.bam	DO36036	SP79692	Normal - blood derived	SA414161	Collaboratory - Toronto	PBCA-DE	PCAWG			BAM	5.1317407E7
controlled	FI807843	30143dfb-ce0d-506e-a2fa-952e33a909cf	mini-ac22e714397b690e85d974de709644b0.bam	DO48907	SP107386	Primary tumour - solid tissue	SA517378	Collaboratory - Toronto	PBCA-DE	PCAWG			BAM	1.17543626E8
controlled	FI807805	a3f3719d-e38d-5457-a62b-96ccc6878c37	mini-f216e54bf791f7843895197eb718b985.bam	DO36018	SP79674	Normal - blood derived	SA414137	Collaboratory - Toronto	PBCA-DE	PCAWG			BAM	5.1358933E7
controlled	FI807825	b53847a7-3d81-5fb0-bd9b-d28532ad9b0f	mini-923037d25ab447adcfb323a18ea7c1f4.bam	DO36135	SP79788	Normal - blood derived	SA414276	Collaboratory - Toronto	PBCA-DE	PCAWG			BAM	4.1351879E7
controlled	FI807827	e304813c-2d39-5b41-b1a9-c1646f01f418	mini-98bf3c66d7acdcbddac39602d93ce471.bam	DO36135	SP79439	Primary tumour - solid tissue	SA413896	Collaboratory - Toronto	PBCA-DE	PCAWG			BAM	3.9001123E7
controlled	FI807833	6fdc9421-2179-5ebf-b724-2f460b0b59c0	mini-5f069b34d278bac480a516d0b31d5888.bam	DO35871	SP79486	Normal - blood derived	SA413944	Collaboratory - Toronto	PBCA-DE	PCAWG			BAM	4.5187197E7
controlled	FI38337	f33342df-cad3-5d76-866d-85238ba35f6c	9fa896640d35a3b7a33be4e2d11f0d6b.bam	DO51954	SP114916	Metastatic tumour - lymph node	SA538887	EGA - Hinxton,Collaboratory - Toronto,AWS - Virginia	PRAD-UK	PCAWG			BAM	2.05640332924E11
controlled	FI38312	d733d741-2b6e-5ca3-af4b-79e40aa63a93	238c894d9126985d8950d584ea2da782.bam	DO47064	SP103436	Primary tumour - solid tissue	SA507244	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	RECA-EU	PCAWG			BAM	1.65553265038E11
controlled	FI807609	f9a3c71a-8e60-5bde-abd6-e301e15417a3	mini-bd6a7bf63950be40730f0dc5f1ba8977.bam	DO36057	SP79359	Primary tumour - solid tissue	SA413806	Collaboratory - Toronto	PBCA-DE	PCAWG			BAM	4.9338683E7
controlled	FI807611	8b9f97d1-e295-5a63-9344-99213d2c3bab	mini-2d5b94127a6dd04a263cf971898f6afd.bam	DO35922	SP79553	Normal - blood derived	SA414012	Collaboratory - Toronto	PBCA-DE	PCAWG			BAM	6.7985767E7
controlled	FI38628	ec50c47f-b070-59ce-aa5b-cebd924fce85	e51a014424eafec8161982ecd988737a.bam	DO23528	SP50137	Primary tumour - solid tissue	SA270420	Collaboratory - Toronto,EGA - Hinxton,AWS - Virginia	LIRI-JP	PCAWG			BAM	9.3095117059E10
controlled	FI807569	75570572-75df-5955-9069-40a54861239a	mini-78fe7fe2b54eb1c8f8a00e1057ab11d3.bam	DO36171	SP79823	Normal - blood derived	SA414312	Collaboratory - Toronto	PBCA-DE	PCAWG			BAM	5.191943987E9
controlled	FI807587	1491476b-4648-5e15-985a-19596f7c142c	mini-37c53dd8c5e77b5e8becc86fbed0d1d8.bam	DO36111	SP79415	Primary tumour - solid tissue	SA413871	Collaboratory - Toronto	PBCA-DE	PCAWG			BAM	9.581406E7
controlled	FI807519	19627f76-7887-51df-ada9-c77ee79de7cf	mini-a3df813b367ae10952749d17a5ead29e.bam	DO35886	SP79190	Primary tumour - solid tissue	SA413578	Collaboratory - Toronto	PBCA-DE	PCAWG			BAM	8.9943955E7
controlled	FI807531	b03435f6-7977-5057-a093-38ea432f3a01	mini-5b0050b8444bb0596fcac0336513b79f.bam	DO36095	SP79399	Primary tumour - solid tissue	SA413854	Collaboratory - Toronto	PBCA-DE	PCAWG			BAM	6.2870815E7
controlled	FI38512	a305239f-6723-5a47-89a2-491787d5b1ab	36f00b10b50ea1576610747c0cd2d542.bam	DO27773	SP59292	Primary tumour - lymph node	SA320854	EGA - Hinxton,Collaboratory - Toronto	MALY-DE	PCAWG			BAM	1.4127154368E11
controlled	FI38064	b7b176c9-0e5d-5de9-a679-4555f441d914	75f0cbcf4eec003e851ac6fae6315471.bam	DO33488	SP110779	Primary tumour - solid tissue	SA528674	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	PACA-AU	PCAWG			BAM	1.16803634401E11
controlled	FI38275	feee1157-f524-57cf-91e2-f00068390151	5e568425c7feabaf7128e0cc228add19.bam	DO6450	SP115062	Normal - blood derived	SA538979	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	CLLE-ES	PCAWG			BAM	9.7612687734E10
controlled	FI31746	9d873e8d-658f-529f-886a-fdf40e14fe85	b9b90afe4aec234998f34b573fa89c27.bam	DO51504	SP113906	Normal - solid tissue	SA533790	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	PACA-CA	PCAWG			BAM	1.58083968348E11
controlled	FI31323	0db14254-7e5a-5e1e-ae05-b3dc01d91393	cad35ece4e79d1dfb8f3fdb7a4d3415f.bam	DO51466	SP113723	Normal - solid tissue	SA533603	Collaboratory - Toronto,AWS - Virginia,EGA - Hinxton	PACA-CA	PCAWG			BAM	1.2184694283E11
controlled	FI31268	b8ad8442-bf40-5c5a-a78b-72e22ddb7163	fe1242d46c2604c34b0d68e215e9ac4f.bam	DO35376	SP125721	Primary tumour - other	SA558710	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	PACA-CA	PCAWG			BAM	1.57836624547E11
controlled	FI45518	e76d10a0-fa72-5f0a-9fa3-8691ce475510	58aebb6d435937c9167d100e58545d80.bam	DO51123	SP112933	Primary tumour - solid tissue	SA530566	EGA - Hinxton,Collaboratory - Toronto,AWS - Virginia	PRAD-CA	PCAWG			BAM	2.05333495349E11
